"id";"address";"exchanged"
525;"128.3.18.120";"{""Volume"": 1344, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 1008, ""Nombreout"": 24, ""Volumein"": 0}, ""ICMP"": {""Nombrein"": 4, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 168}}}"
526;"128.3.188.70";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
527;"207.235.214.169";"{""Volume"": 444, ""Protocole"": {""HTTP"": {""Nombrein"": 5, ""Volumeout"": 166, ""Nombreout"": 3, ""Volumein"": 278}}, ""id"": null}"
528;"131.243.102.126";"{""Volume"": 294, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 294, ""Nombreout"": 7, ""Volumein"": 0}}}"
529;"221.58.33.183";"{""Volume"": 622, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 278, ""Nombreout"": 5, ""Volumein"": 344}}, ""id"": null}"
530;"131.243.219.42";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
531;"131.243.160.225";"{""Volume"": 4136, ""Protocole"": {""HTTP"": {""Nombrein"": 32, ""Volumeout"": 2392, ""Nombreout"": 44, ""Volumein"": 1744}}, ""id"": null}"
532;"220.139.132.191";"{""Volume"": 216, ""Protocole"": {""HTTP"": {""Nombrein"": 2, ""Volumeout"": 108, ""Nombreout"": 2, ""Volumein"": 108}}, ""id"": null}"
533;"128.3.48.15";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
534;"128.3.191.112";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
535;"56.173.106.169";"{""Volume"": 4614, ""Protocole"": {""HTTP"": {""Nombrein"": 37, ""Volumeout"": 2600, ""Nombreout"": 48, ""Volumein"": 2014}}, ""id"": null}"
536;"131.243.91.182";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
537;"128.3.148.148";"{""Volume"": 810, ""Protocole"": {""Autre"": {""Nombrein"": 6, ""Volumeout"": 486, ""Nombreout"": 9, ""Volumein"": 324}}}"
538;"128.3.255.82";"{""Volume"": 102, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 102, ""Nombreout"": 3, ""Volumein"": 0}}}"
539;"128.3.148.145";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
540;"56.173.106.167";"{""Volume"": 6594, ""Protocole"": {""HTTP"": {""Nombrein"": 35, ""Volumeout"": 2330, ""Nombreout"": 43, ""Volumein"": 1906}, ""HTTPS"": {""Nombrein"": 24, ""Volumeout"": 1038, ""Nombreout"": 19, ""Volumein"": 1320}}, ""id"": null}"
541;"128.3.5.23";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
542;"204.116.118.107";"{""Volume"": 502, ""Protocole"": {""HTTP"": {""Nombrein"": 7, ""Volumeout"": 116, ""Nombreout"": 2, ""Volumein"": 386}}, ""id"": null}"
543;"128.3.40.132";"{""Volume"": 294, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 294, ""Nombreout"": 7, ""Volumein"": 0}}}"
544;"128.3.194.232";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
545;"131.243.10.34";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
546;"118.147.64.213";"{""Volume"": 4790, ""Protocole"": {""HTTP"": {""Nombrein"": 47, ""Volumeout"": 2176, ""Nombreout"": 40, ""Volumein"": 2614}}, ""id"": null}"
547;"128.3.255.49";"{""Volume"": 383540, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 54, ""Nombreout"": 1, ""Volumein"": 54}, ""HTTP"": {""Nombrein"": 3719, ""Volumeout"": 178384, ""Nombreout"": 3218, ""Volumein"": 204222}, ""HTTPS"": {""Nombrein"": 7, ""Volumeout"": 440, ""Nombreout"": 8, ""Volumein"": 386}}}"
548;"128.3.255.46";"{""Volume"": 4514, ""Protocole"": {""Autre"": {""Nombrein"": 33, ""Volumeout"": 2338, ""Nombreout"": 43, ""Volumein"": 1798}, ""IMAPS"": {""Nombrein"": 3, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 162}}, ""id"": null}"
549;"128.3.255.47";"{""Volume"": 68206, ""Protocole"": {""Autre"": {""Nombrein"": 626, ""Volumeout"": 33916, ""Nombreout"": 626, ""Volumein"": 33912}, ""IMAPS"": {""Nombrein"": 3, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 162}}}"
550;"128.3.112.63";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
551;"128.3.255.42";"{""Volume"": 216846, ""Protocole"": {""Autre"": {""Nombrein"": 2969, ""Volumeout"": 67888, ""Nombreout"": 1258, ""Volumein"": 140806}, ""HTTP"": {""Nombrein"": 61, ""Volumeout"": 4400, ""Nombreout"": 80, ""Volumein"": 3374}, ""IMAP"": {""Nombrein"": 3, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 162}}, ""id"": null}"
552;"128.3.70.249";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
553;"205.0.3.110";"{""Volume"": 9778, ""Protocole"": {""HTTP"": {""Nombrein"": 85, ""Volumeout"": 5024, ""Nombreout"": 92, ""Volumein"": 4754}}, ""id"": null}"
554;"131.243.142.187";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
555;"131.243.144.171";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
556;"128.3.70.241";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
557;"208.122.98.209";"{""Volume"": 552, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 220, ""Nombreout"": 4, ""Volumein"": 332}}, ""id"": null}"
558;"128.3.209.68";"{""Volume"": 672, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 672, ""Nombreout"": 16, ""Volumein"": 0}}}"
559;"131.243.95.237";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
560;"131.243.87.199";"{""Volume"": 802726, ""Protocole"": {""Autre"": {""Nombrein"": 6496, ""Volumeout"": 451934, ""Nombreout"": 8369, ""Volumein"": 350792}}, ""id"": null}"
561;"59.120.107.187";"{""Volume"": 1212, ""Protocole"": {""HTTP"": {""Nombrein"": 12, ""Volumeout"": 548, ""Nombreout"": 10, ""Volumein"": 664}}, ""id"": null}"
562;"128.3.147.195";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
563;"131.243.142.225";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
564;"131.243.124.26";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
565;"128.3.7.62";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
566;"218.98.249.40";"{""Volume"": 432, ""Protocole"": {""HTTP"": {""Nombrein"": 4, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 216}}}"
567;"131.243.90.155";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
568;"131.243.102.82";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
569;"128.3.7.223";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
570;"131.243.145.7";"{""Volume"": 420, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 84}}}"
571;"128.3.208.24";"{""Volume"": 1176, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 1176, ""Nombreout"": 28, ""Volumein"": 0}}}"
572;"58.247.202.26";"{""Volume"": 39860, ""Protocole"": {""HTTP"": {""Nombrein"": 228, ""Volumeout"": 27436, ""Nombreout"": 506, ""Volumein"": 12424}}, ""id"": null}"
573;"128.3.19.66";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
574;"128.3.189.160";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
577;"131.243.100.76";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
578;"128.3.183.99";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
579;"206.52.21.225";"{""Volume"": 54, ""Protocole"": {""HTTP"": {""Nombrein"": 1, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 54}}, ""id"": null}"
580;"128.3.161.62";"{""Volume"": 6594, ""Protocole"": {""Autre"": {""Nombrein"": 73, ""Volumeout"": 3318, ""Nombreout"": 79, ""Volumein"": 3066}, ""ICMP"": {""Nombrein"": 3, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 210}}, ""id"": null}"
581;"128.3.48.168";"{""Volume"": 672, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 672, ""Nombreout"": 16, ""Volumein"": 0}}}"
582;"131.243.142.69";"{""Volume"": 672, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 672, ""Nombreout"": 16, ""Volumein"": 0}}}"
583;"206.52.21.224";"{""Volume"": 2532, ""Protocole"": {""HTTP"": {""Nombrein"": 23, ""Volumeout"": 1266, ""Nombreout"": 23, ""Volumein"": 1266}}, ""id"": null}"
584;"131.243.100.120";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
