"id";"hostSrc";"hostDest";"portSrc";"portDest";"protocol"
1539;"128.3.242.117";"239.255.255.253";58547;427;"UDP"
1540;"165.34.140.205";"128.3.255.67";80;2362;"TCP"
1541;"128.3.255.189";"128.3.161.177";3949;3396;"TCP"
1542;"128.3.255.174";"131.243.87.18";2080;1214;"TCP"
1543;"128.3.161.177";"128.3.255.90";1588;161;"UDP"
1544;"128.3.255.189";"128.3.161.177";3940;3396;"TCP"
1545;"131.243.91.166";"239.255.255.253";61517;427;"UDP"
1546;"131.243.145.81";"239.255.255.253";49180;427;"UDP"
1547;"128.3.255.49";"59.69.237.47";3787;80;"TCP"
1548;"128.3.148.148";"128.3.255.10";8001;1094;"TCP"
1549;"128.3.255.34";"131.243.160.69";3456;443;"TCP"
1550;"128.3.255.21";"59.79.38.73";4453;80;"TCP"
1551;"128.3.255.31";"128.3.161.22";515;864;"TCP"
1552;"128.3.242.18";"239.255.255.253";59270;427;"UDP"
1553;"131.243.63.143";"239.255.255.253";63681;427;"UDP"
1554;"128.3.161.5";"128.3.255.189";3396;3887;"TCP"
1555;"128.3.161.22";"128.3.255.90";943;515;"TCP"
1556;"128.3.161.177";"128.3.255.241";1431;161;"UDP"
1557;"128.3.255.49";"59.69.237.47";3733;80;"TCP"
1558;"131.243.160.216";"128.3.255.75";1521;1048;"TCP"
1559;"128.3.164.191";"128.3.255.186";5730;1667;"TCP"
1560;"128.3.161.252";"128.3.255.66";960;515;"TCP"
1561;"128.3.255.21";"208.235.59.226";4441;80;"TCP"
1562;"131.243.103.13";"239.255.255.253";54327;427;"UDP"
1563;"59.69.237.47";"128.3.255.49";80;3680;"TCP"
1564;"128.3.255.172";"208.235.59.212";2049;80;"TCP"
1565;"59.69.237.47";"128.3.255.49";80;3682;"TCP"
1566;"59.69.237.47";"128.3.255.49";80;3684;"TCP"
1567;"59.69.237.47";"128.3.255.49";80;3685;"TCP"
1568;"59.69.237.47";"128.3.255.49";80;3686;"TCP"
1569;"128.3.255.21";"59.79.38.73";4473;80;"TCP"
1570;"59.69.237.47";"128.3.255.49";80;3689;"TCP"
1571;"128.3.255.149";"128.3.164.15";1142;993;"TCP"
1572;"131.243.61.187";"239.255.255.253";61097;427;"UDP"
1573;"128.3.255.49";"59.69.237.47";3682;80;"TCP"
1574;"59.69.194.65";"128.3.255.139";80;1072;"TCP"
1575;"59.69.194.65";"128.3.255.139";80;1071;"TCP"
1576;"128.3.255.49";"59.69.237.47";3669;80;"TCP"
1577;"131.243.142.214";"224.0.1.22";427;427;"UDP"
1578;"128.3.255.49";"208.235.59.212";3580;80;"TCP"
1579;"128.3.255.172";"128.3.161.230";1039;524;"TCP"
1580;"128.3.255.47";"131.243.141.187";3015;524;"TCP"
1581;"128.3.255.212";"128.3.161.62";2967;1056;"UDP"
1582;"204.52.84.170";"128.3.255.49";80;3607;"TCP"
1583;"128.3.189.146";"239.255.255.253";49393;427;"UDP"
1584;"128.3.161.177";"128.3.255.90";1592;161;"UDP"
1585;"208.166.54.108";"128.3.255.49";80;3768;"TCP"
1586;"208.235.59.226";"128.3.255.21";80;4441;"TCP"
1587;"128.3.255.49";"59.69.237.47";3522;80;"TCP"
1588;"128.3.255.131";"128.3.161.230";3021;524;"TCP"
1589;"128.3.255.49";"59.69.237.47";3756;80;"TCP"
1590;"59.79.38.73";"128.3.255.21";443;4450;"TCP"
1591;"128.3.255.46";"131.243.140.105";1035;524;"TCP"
1592;"128.3.255.66";"128.3.161.22";515;951;"TCP"
1593;"128.3.255.66";"128.3.161.22";515;955;"TCP"
1594;"131.243.127.63";"128.3.255.154";11001;11001;"UDP"
1595;"128.3.255.49";"58.68.205.25";3583;80;"TCP"
1596;"128.3.161.177";"128.3.255.90";1605;161;"UDP"
1597;"128.3.255.181";"131.243.140.105";3014;524;"TCP"
1598;"128.3.255.131";"208.0.11.228";4012;80;"TCP"
1599;"128.3.255.131";"128.3.161.197";4009;139;"TCP"
1600;"128.3.255.189";"128.3.161.177";3955;3396;"TCP"
1601;"131.243.61.187";"239.255.255.253";61053;427;"UDP"
1602;"128.3.161.96";"128.3.255.227";123;123;"UDP"
1603;"128.3.161.177";"128.3.255.189";3396;3954;"TCP"
1604;"131.243.26.9";"128.3.255.131";389;4020;"UDP"
1605;"128.3.255.42";"204.116.120.241";3427;80;"TCP"
1606;"128.3.161.177";"128.3.255.47";3396;3715;"TCP"
1607;"58.247.142.118";"128.3.255.49";80;3609;"TCP"
1608;"128.3.255.49";"208.166.54.108";3644;80;"TCP"
1609;"128.3.161.252";"128.3.255.66";755;515;"TCP"
1610;"128.3.161.46";"128.3.255.153";4859;161;"UDP"
1611;"128.3.255.49";"59.69.237.47";3699;80;"TCP"
1612;"131.243.127.89";"239.255.255.253";64559;427;"UDP"
1613;"128.3.255.24";"128.3.2.67";1243;80;"TCP"
1614;"128.3.255.28";"167.130.77.65";1834;80;"TCP"
1615;"128.3.255.49";"59.69.237.47";3821;80;"TCP"
1616;"128.3.255.35";"118.83.251.9";3181;80;"TCP"
1617;"128.3.255.139";"118.177.98.7";1064;80;"TCP"
1618;"77.131.120.191";"128.3.255.202";80;1259;"TCP"
1619;"128.3.255.189";"128.3.161.5";3948;3396;"TCP"
1620;"128.3.161.177";"128.3.255.90";1581;161;"UDP"
1621;"128.3.255.49";"59.69.237.47";3767;80;"TCP"
1622;"128.3.255.49";"59.69.237.47";3645;80;"TCP"
1623;"128.3.255.189";"128.3.161.177";3999;3396;"TCP"
1624;"128.3.255.49";"59.69.237.47";3626;80;"TCP"
1625;"128.3.255.28";"167.130.77.65";1833;80;"TCP"
1626;"131.243.106.224";"239.255.255.253";49168;427;"UDP"
1627;"131.243.103.13";"239.255.255.253";54234;427;"UDP"
1628;"131.243.61.187";"239.255.255.253";61070;427;"UDP"
1629;"131.243.141.187";"128.3.255.214";524;2241;"TCP"
1630;"128.3.161.177";"128.3.255.90";1689;161;"UDP"
1631;"118.188.34.126";"128.3.255.49";80;3936;"TCP"
1632;"128.3.161.177";"128.3.255.90";1593;161;"UDP"
1633;"128.3.255.189";"128.3.161.177";3930;3396;"TCP"
1634;"128.3.161.223";"128.3.255.214";139;1299;"TCP"
1635;"128.3.164.194";"128.3.255.67";993;1044;"TCP"
1636;"128.3.164.191";"128.3.255.212";5730;3025;"TCP"
1637;"128.3.255.139";"59.69.192.211";1047;80;"TCP"
1638;"131.243.141.124";"128.3.255.229";2716;161;"UDP"
1639;"128.3.255.211";"131.243.142.214";3012;524;"TCP"
1640;"131.243.103.13";"239.255.255.253";54333;427;"UDP"
1641;"128.3.255.24";"131.243.140.86";1112;524;"TCP"
1642;"128.3.255.189";"128.3.161.5";3997;3396;"TCP"
1643;"128.3.161.177";"128.3.255.90";1702;161;"UDP"
1644;"128.3.161.22";"128.3.255.90";1032;161;"UDP"
1645;"131.243.142.164";"224.0.1.22";1040;427;"UDP"
1646;"128.3.255.24";"128.3.161.197";138;138;"UDP"
1647;"128.3.255.189";"128.3.161.5";3847;3396;"TCP"
1648;"128.3.255.49";"59.69.237.47";3788;80;"TCP"
1649;"128.3.161.46";"128.3.255.194";4078;161;"UDP"
1650;"128.3.112.228";"239.255.255.253";57333;427;"UDP"
1651;"128.3.161.46";"128.3.255.189";3396;3996;"TCP"
1652;"128.3.161.46";"128.3.255.189";3396;3991;"TCP"
1653;"198.129.91.44";"239.255.255.253";49155;427;"UDP"
1654;"118.176.235.30";"128.3.255.49";80;3778;"TCP"
1655;"131.243.140.105";"128.3.255.114";524;1044;"TCP"
1656;"128.3.255.149";"128.3.161.5";1153;3396;"TCP"
1657;"128.3.255.189";"128.3.161.5";3857;3396;"TCP"
1658;"208.158.215.148";"128.3.255.49";80;3910;"TCP"
1659;"208.158.215.148";"128.3.255.49";80;3912;"TCP"
1660;"128.3.161.46";"128.3.255.189";3396;3846;"TCP"
1661;"128.3.191.17";"239.255.255.253";56482;427;"UDP"
1662;"128.3.255.10";"128.3.164.203";1296;389;"TCP"
1663;"131.243.140.86";"128.3.255.227";524;1075;"TCP"
1664;"131.243.94.195";"239.255.255.253";64366;427;"UDP"
1665;"128.3.161.22";"128.3.255.241";959;515;"TCP"
1666;"128.3.255.134";"128.3.161.223";3902;139;"TCP"
1667;"131.243.124.31";"239.255.255.253";52107;427;"UDP"
1668;"59.69.237.47";"128.3.255.49";80;3845;"TCP"
1669;"131.243.219.29";"239.255.255.253";51155;427;"UDP"
1670;"131.243.141.187";"128.3.255.149";524;1033;"TCP"
1671;"131.243.140.105";"128.3.255.18";524;1040;"TCP"
1672;"131.243.26.18";"239.255.255.253";63055;427;"UDP"
1673;"131.243.63.143";"239.255.255.253";63578;427;"UDP"
1674;"131.243.93.243";"239.255.255.253";57357;427;"UDP"
1675;"128.3.161.22";"128.3.255.66";943;515;"TCP"
1676;"128.3.255.147";"131.243.125.162";427;64691;"UDP"
1677;"131.243.88.159";"239.255.255.253";61811;427;"UDP"
1678;"128.3.255.214";"131.243.141.187";3455;524;"TCP"
1679;"128.3.188.198";"239.255.255.253";49754;427;"UDP"
1680;"128.3.161.182";"128.3.255.34";139;3437;"TCP"
1681;"131.243.141.187";"128.3.255.212";524;3018;"TCP"
1682;"128.3.255.49";"58.247.182.244";3524;80;"TCP"
1683;"128.3.255.98";"128.3.211.230";1402;445;"TCP"
1684;"128.3.161.177";"128.3.255.229";4916;161;"UDP"
1685;"207.235.151.13";"128.3.255.21";80;4455;"TCP"
1686;"128.3.255.134";"128.3.161.230";1035;524;"TCP"
1687;"128.3.255.189";"128.3.161.177";3834;3396;"TCP"
1688;"206.87.181.234";"128.3.255.35";80;3195;"TCP"
1689;"206.87.181.234";"128.3.255.35";80;3194;"TCP"
1690;"206.87.181.234";"128.3.255.35";80;3197;"TCP"
1691;"206.87.181.234";"128.3.255.35";80;3196;"TCP"
1692;"128.3.255.147";"128.3.183.99";427;51105;"UDP"
1693;"206.87.181.234";"128.3.255.35";80;3193;"TCP"
1694;"206.87.181.234";"128.3.255.35";80;3192;"TCP"
1695;"131.243.95.237";"239.255.255.253";52090;427;"UDP"
1696;"128.3.255.49";"59.69.237.47";3549;80;"TCP"
1697;"206.87.181.234";"128.3.255.35";80;3199;"TCP"
1698;"208.166.54.108";"128.3.255.49";80;3847;"TCP"
1699;"128.3.255.149";"128.3.161.5";1145;3396;"TCP"
1700;"128.3.209.68";"239.255.255.253";50457;427;"UDP"
1701;"131.243.85.54";"224.0.1.22";427;427;"UDP"
1702;"128.3.255.49";"218.131.115.53";3903;80;"TCP"
1703;"128.3.255.34";"56.81.14.17";3443;80;"TCP"
1704;"128.3.161.252";"128.3.255.66";745;515;"TCP"
1705;"131.243.147.72";"239.255.255.253";49934;427;"UDP"
1706;"131.243.26.83";"239.255.255.253";64740;427;"UDP"
1707;"128.3.255.49";"59.69.237.47";3499;80;"TCP"
1708;"128.3.255.189";"128.3.164.191";1066;5730;"TCP"
1709;"128.3.161.5";"128.3.255.211";3396;3390;"TCP"
1710;"128.3.4.187";"239.255.255.253";50113;427;"UDP"
1711;"128.3.161.5";"128.3.255.211";3396;3394;"TCP"
1712;"128.3.161.5";"128.3.255.211";3396;3397;"TCP"
1713;"167.130.77.101";"128.3.255.42";80;3425;"TCP"
1714;"128.3.255.139";"118.177.98.7";1057;80;"TCP"
1715;"128.3.255.134";"128.3.161.32";1040;524;"TCP"
1716;"128.3.255.114";"131.243.140.105";1044;524;"TCP"
1717;"128.3.255.49";"204.52.85.246";3591;80;"TCP"
1718;"128.3.161.177";"128.3.255.47";3396;3723;"TCP"
1719;"59.69.237.47";"128.3.255.49";80;3646;"TCP"
1720;"131.243.61.70";"239.255.255.253";51689;427;"UDP"
1721;"128.3.255.49";"59.69.237.47";3649;80;"TCP"
1722;"131.243.140.156";"128.3.255.186";139;1666;"TCP"
1723;"128.3.255.202";"131.243.142.214";1049;524;"TCP"
1724;"128.3.255.66";"128.3.161.252";515;1021;"TCP"
1725;"128.3.208.24";"239.255.255.253";49378;427;"UDP"
1726;"128.3.255.49";"59.69.237.47";3647;80;"TCP"
1727;"128.3.183.244";"128.3.255.154";11001;11001;"UDP"
1728;"128.3.255.172";"128.3.164.15";1060;143;"TCP"
1729;"196.176.15.233";"128.3.255.172";80;2106;"TCP"
1730;"128.3.242.159";"239.255.255.253";52733;427;"UDP"
1731;"128.3.164.194";"128.3.255.148";993;3036;"TCP"
1732;"128.3.255.28";"128.3.164.203";1914;389;"TCP"
1733;"131.243.63.143";"239.255.255.253";63563;427;"UDP"
1734;"128.3.161.62";"128.3.255.63";1056;2967;"UDP"
1735;"131.243.127.133";"128.3.255.154";11001;11001;"UDP"
1736;"128.3.4.200";"239.255.255.253";49154;427;"UDP"
1737;"128.3.255.189";"128.3.161.177";3859;3396;"TCP"
1738;"131.243.88.159";"239.255.255.253";61810;427;"UDP"
1739;"128.3.161.177";"128.3.255.90";1584;161;"UDP"
1740;"128.3.255.189";"128.3.161.5";3833;3396;"TCP"
1741;"131.243.87.107";"224.0.1.22";1026;427;"UDP"
1742;"128.3.255.49";"59.69.237.47";3634;80;"TCP"
1743;"128.3.255.149";"128.3.161.5";1146;3396;"TCP"
1744;"128.3.255.189";"128.3.161.177";3959;3396;"TCP"
1745;"128.3.255.189";"128.3.161.177";3960;3396;"TCP"
1746;"128.3.255.31";"128.3.161.252";161;1031;"UDP"
1747;"204.52.78.119";"128.3.255.49";80;3741;"TCP"
1748;"128.3.255.66";"128.3.161.22";515;943;"TCP"
1749;"128.3.255.24";"128.3.236.190";138;138;"UDP"
1750;"131.243.61.187";"239.255.255.253";61099;427;"UDP"
1751;"131.243.160.98";"128.3.255.46";7777;2065;"TCP"
1752;"131.243.219.216";"128.3.255.106";137;137;"UDP"
1753;"128.3.161.177";"128.3.255.90";1602;161;"UDP"
1754;"128.3.255.49";"59.69.237.47";3817;80;"TCP"
1755;"131.243.94.195";"239.255.255.253";64382;427;"UDP"
1756;"128.3.255.49";"192.132.95.80";3831;80;"TCP"
1757;"128.3.36.179";"128.3.255.154";11001;11001;"UDP"
1758;"131.243.26.9";"128.3.255.131";389;4017;"UDP"
1759;"131.243.94.195";"239.255.255.253";64372;427;"UDP"
1760;"128.3.255.49";"59.69.237.47";3766;80;"TCP"
1761;"131.243.141.187";"128.3.255.34";524;3018;"TCP"
1762;"128.3.255.49";"59.69.237.47";3795;80;"TCP"
1763;"131.243.140.86";"128.3.255.157";524;1048;"TCP"
1764;"128.3.255.49";"58.247.242.225";3906;80;"TCP"
1765;"128.3.161.177";"128.3.255.90";1563;161;"UDP"
1766;"128.3.255.186";"131.243.140.105";1098;524;"TCP"
1767;"128.3.255.24";"128.3.188.142";1268;139;"TCP"
1768;"128.3.255.154";"131.243.124.26";11001;11001;"UDP"
1769;"59.69.237.47";"128.3.255.49";80;3687;"TCP"
1770;"128.3.255.227";"131.243.141.187";1073;524;"TCP"
1771;"128.3.255.189";"128.3.161.5";3933;3396;"TCP"
1772;"131.243.160.98";"128.3.255.46";7777;2067;"TCP"
1773;"128.3.204.42";"128.3.255.174";1040;38293;"UDP"
1774;"199.237.165.92";"128.3.255.172";80;2105;"TCP"
1775;"128.3.161.177";"128.3.255.229";4912;161;"UDP"
1776;"128.3.161.22";"128.3.255.241";883;515;"TCP"
1777;"199.237.165.92";"128.3.255.172";80;2102;"TCP"
1778;"128.3.255.49";"59.69.237.47";3638;80;"TCP"
1779;"128.3.255.49";"59.69.237.47";3509;80;"TCP"
1780;"131.243.140.105";"128.3.255.75";524;1037;"TCP"
1781;"128.3.255.220";"128.3.96.230";161;1846;"UDP"
1782;"118.188.34.126";"128.3.255.49";80;3924;"TCP"
1783;"128.3.255.21";"131.243.140.86";3453;524;"TCP"
1784;"118.188.34.126";"128.3.255.49";80;3929;"TCP"
1785;"128.3.255.75";"128.3.164.191";1095;5730;"TCP"
1786;"128.3.6.248";"239.255.255.253";49446;427;"UDP"
1787;"128.3.255.131";"56.173.106.167";4008;443;"TCP"
1788;"128.3.255.10";"131.243.140.86";1059;524;"TCP"
1789;"204.52.77.121";"128.3.255.49";80;3918;"TCP"
1790;"131.243.103.144";"239.255.255.253";49223;427;"UDP"
1791;"128.3.161.5";"128.3.255.189";3396;3997;"TCP"
1792;"128.3.161.5";"128.3.255.189";3396;3993;"TCP"
1793;"128.3.161.5";"128.3.255.189";3396;3992;"TCP"
1794;"128.3.161.22";"128.3.255.66";808;515;"TCP"
1795;"131.243.62.31";"239.255.255.253";49177;427;"UDP"
1796;"131.243.86.103";"239.255.255.253";59480;427;"UDP"
1797;"128.3.161.5";"128.3.255.189";3396;3998;"TCP"
1798;"128.3.255.42";"131.243.160.216";1069;1521;"TCP"
1799;"118.176.235.30";"128.3.255.49";80;3899;"TCP"
1800;"128.3.255.189";"128.3.161.46";3881;3396;"TCP"
1801;"128.3.161.252";"128.3.255.31";975;515;"TCP"
1802;"128.3.161.22";"128.3.255.241";850;515;"TCP"
1803;"128.3.255.211";"128.3.164.203";3384;389;"TCP"
1804;"128.3.211.8";"224.0.1.22";1039;427;"UDP"
1805;"128.3.255.49";"59.69.237.47";3856;80;"TCP"
1806;"131.243.88.197";"239.255.255.253";50652;427;"UDP"
1807;"128.3.255.49";"59.69.237.47";3781;80;"TCP"
1808;"59.69.237.47";"128.3.255.49";80;3526;"TCP"
1809;"128.3.255.10";"128.3.164.15";1044;143;"TCP"
1810;"128.3.255.157";"131.243.140.86";1048;524;"TCP"
1811;"128.3.161.230";"128.3.255.131";524;3021;"TCP"
1812;"131.243.143.12";"224.0.1.22";1039;427;"UDP"
1813;"128.3.161.230";"128.3.255.131";524;3026;"TCP"
1814;"128.3.255.189";"128.3.161.5";3957;3396;"TCP"
1815;"59.69.237.47";"128.3.255.49";80;3830;"TCP"
1816;"128.3.161.177";"128.3.255.90";1586;161;"UDP"
1817;"128.3.255.90";"128.3.161.177";161;1579;"UDP"
1818;"128.3.255.90";"128.3.161.177";161;1578;"UDP"
1819;"128.3.255.90";"128.3.161.177";161;1575;"UDP"
1820;"128.3.255.90";"128.3.161.177";161;1574;"UDP"
1821;"128.3.255.90";"128.3.161.177";161;1577;"UDP"
1822;"128.3.255.90";"128.3.161.177";161;1576;"UDP"
1823;"128.3.255.90";"128.3.161.177";161;1571;"UDP"
1824;"128.3.255.90";"128.3.161.177";161;1570;"UDP"
1825;"208.0.11.228";"128.3.255.131";80;4026;"TCP"
1826;"128.3.255.90";"128.3.161.177";161;1572;"UDP"
1827;"128.3.161.177";"128.3.255.241";1435;161;"UDP"
1828;"128.3.255.229";"128.3.161.22";515;870;"TCP"
1829;"128.3.255.154";"131.243.88.19";11001;11001;"UDP"
1830;"128.3.255.28";"204.119.192.249";1928;80;"TCP"
1831;"56.81.30.25";"128.3.255.172";80;2059;"TCP"
1832;"128.3.255.34";"131.243.160.69";3450;443;"TCP"
1833;"131.243.61.187";"239.255.255.253";61100;427;"UDP"
1834;"128.3.255.172";"144.201.74.44";2089;80;"TCP"
1835;"167.130.77.101";"128.3.255.42";80;3423;"TCP"
1836;"128.3.255.49";"58.247.202.26";3798;80;"TCP"
1837;"131.243.103.13";"239.255.255.253";54286;427;"UDP"
1838;"131.243.140.86";"128.3.255.108";524;1043;"TCP"
1839;"128.3.164.191";"128.3.255.148";5730;3021;"TCP"
1840;"128.3.255.49";"59.69.237.47";3674;80;"TCP"
1841;"128.3.255.49";"59.69.237.47";3701;80;"TCP"
1842;"128.3.255.90";"128.3.161.22";515;776;"TCP"
1843;"58.247.202.26";"128.3.255.49";80;3878;"TCP"
1844;"131.243.62.152";"224.0.1.22";1039;427;"UDP"
1845;"131.243.146.16";"239.255.255.253";53198;427;"UDP"
1846;"128.3.255.154";"131.243.85.153";11001;11001;"UDP"
1847;"128.3.164.248";"128.3.255.108";25;1164;"TCP"
1848;"131.243.141.124";"128.3.255.229";2701;161;"UDP"
1849;"131.243.88.197";"239.255.255.253";50640;427;"UDP"
1850;"131.243.140.105";"128.3.255.181";524;3014;"TCP"
1851;"128.3.255.97";"128.3.161.223";4468;445;"TCP"
1852;"128.3.161.182";"128.3.255.24";139;1248;"TCP"
1853;"128.3.255.35";"128.3.161.230";3007;524;"TCP"
1854;"131.243.88.197";"239.255.255.253";50617;427;"UDP"
1855;"131.243.127.156";"239.255.255.253";53216;427;"UDP"
1856;"131.243.103.13";"239.255.255.253";54287;427;"UDP"
1857;"128.3.255.49";"59.69.237.47";3820;80;"TCP"
1858;"128.3.161.177";"128.3.255.90";1610;161;"UDP"
1859;"128.3.5.23";"239.255.255.253";49543;427;"UDP"
1860;"128.3.255.108";"128.3.255.255";138;138;"UDP"
1861;"128.3.255.224";"131.243.160.98";4158;7777;"TCP"
1862;"131.243.155.227";"224.0.1.60";427;427;"UDP"
1863;"128.3.255.106";"128.3.164.15";1799;993;"TCP"
1864;"128.3.161.223";"128.3.255.24";139;1241;"TCP"
1865;"128.3.255.139";"204.116.99.131";1040;80;"TCP"
1866;"131.243.141.187";"128.3.255.75";524;1039;"TCP"
1867;"128.3.255.49";"204.52.78.119";3540;80;"TCP"
1868;"128.3.161.177";"128.3.255.90";1549;161;"UDP"
1869;"128.3.255.202";"128.3.255.255";138;138;"UDP"
1870;"128.3.161.46";"128.3.255.153";4845;161;"UDP"
1871;"128.3.161.22";"128.3.255.241";904;515;"TCP"
1872;"128.3.161.177";"128.3.255.90";1601;161;"UDP"
1873;"128.3.255.90";"128.3.161.177";161;1596;"UDP"
1874;"128.3.255.131";"131.243.26.9";4017;389;"UDP"
1875;"128.3.255.171";"128.3.161.230";3007;524;"TCP"
1876;"128.3.147.16";"224.0.1.22";1039;427;"UDP"
1877;"128.3.112.228";"239.255.255.253";57336;427;"UDP"
1878;"128.3.161.5";"128.3.255.211";3396;3388;"TCP"
1879;"128.3.255.212";"128.3.164.248";113;46836;"TCP"
1880;"128.3.7.62";"239.255.255.253";53213;427;"UDP"
1881;"128.3.255.49";"59.69.237.47";3531;80;"TCP"
1882;"128.3.255.49";"59.69.237.47";3749;80;"TCP"
1883;"128.3.38.185";"239.255.255.253";59100;427;"UDP"
1884;"131.243.160.133";"128.3.255.35";22;3040;"TCP"
1885;"131.243.160.133";"128.3.255.35";22;3041;"TCP"
1886;"128.3.255.10";"131.243.219.216";137;137;"UDP"
1887;"131.243.61.187";"239.255.255.253";61084;427;"UDP"
1888;"131.243.26.9";"128.3.255.131";139;4025;"TCP"
1889;"128.3.112.243";"239.255.255.253";53766;427;"UDP"
1890;"128.3.161.5";"128.3.255.189";3396;3848;"TCP"
1891;"128.3.191.81";"239.255.255.253";56989;427;"UDP"
1892;"131.243.88.252";"239.255.255.253";49934;427;"UDP"
1893;"128.3.255.154";"128.3.19.43";11001;11001;"UDP"
1894;"128.3.255.49";"59.69.237.47";3872;80;"TCP"
1895;"128.3.194.57";"239.255.255.253";54209;427;"UDP"
1896;"131.243.170.99";"239.255.255.253";59221;427;"UDP"
1897;"128.3.161.230";"128.3.255.212";524;3014;"TCP"
1898;"128.3.19.124";"128.3.255.174";1577;2080;"TCP"
1899;"128.3.255.157";"128.3.161.165";1026;524;"TCP"
1900;"131.243.61.70";"239.255.255.253";51642;427;"UDP"
1901;"128.3.255.21";"59.79.38.73";4451;80;"TCP"
1902;"128.3.255.35";"218.131.115.51";3132;80;"TCP"
1903;"128.3.255.90";"128.3.161.22";515;900;"TCP"
1904;"128.3.147.195";"239.255.255.253";59651;427;"UDP"
1905;"128.3.255.46";"131.243.142.214";1038;524;"TCP"
1906;"128.3.255.49";"59.69.237.47";3639;80;"TCP"
1907;"128.3.96.230";"128.3.255.220";2232;161;"UDP"
1908;"128.3.255.189";"128.3.161.5";3852;3396;"TCP"
1909;"131.243.106.8";"239.255.255.253";52525;427;"UDP"
1910;"131.243.92.58";"239.255.255.253";53376;427;"UDP"
1911;"128.3.255.35";"131.243.143.80";3163;21;"TCP"
1912;"128.3.189.160";"239.255.255.253";49205;427;"UDP"
1913;"128.3.255.90";"128.3.161.177";161;1726;"UDP"
1914;"128.3.255.24";"128.3.161.223";1256;139;"TCP"
1915;"131.243.61.70";"239.255.255.253";51679;427;"UDP"
1916;"131.243.94.195";"239.255.255.253";64347;427;"UDP"
1917;"128.3.164.15";"128.3.255.114";993;1156;"TCP"
1918;"128.3.255.49";"204.52.78.119";3610;80;"TCP"
1919;"118.176.235.30";"128.3.255.49";80;3672;"TCP"
1920;"128.3.255.66";"128.3.161.252";515;805;"TCP"
1921;"131.243.219.74";"239.255.255.253";49160;427;"UDP"
1922;"131.243.143.24";"224.0.1.22";1026;427;"UDP"
1923;"128.3.255.35";"131.243.142.214";3012;524;"TCP"
1924;"204.116.120.241";"128.3.255.42";80;3427;"TCP"
1925;"131.243.93.124";"239.255.255.253";52813;427;"UDP"
1926;"128.3.255.157";"128.3.161.165";1032;524;"TCP"
1927;"128.3.255.90";"128.3.161.177";161;1611;"UDP"
1928;"128.3.161.252";"128.3.255.66";1003;515;"TCP"
1929;"59.69.237.47";"128.3.255.49";80;3650;"TCP"
1930;"131.243.160.216";"128.3.255.42";1521;1069;"TCP"
1931;"128.3.188.158";"239.255.255.253";50481;427;"UDP"
1932;"128.3.161.177";"128.3.255.90";1615;161;"UDP"
1933;"128.3.255.21";"59.79.38.73";4452;80;"TCP"
1934;"128.3.161.177";"128.3.255.90";1553;161;"UDP"
1935;"118.188.34.126";"128.3.255.49";80;3957;"TCP"
1936;"128.3.255.131";"128.3.161.230";3026;524;"TCP"
1937;"128.3.112.228";"239.255.255.253";57334;427;"UDP"
1938;"128.3.161.177";"128.3.255.241";1404;161;"UDP"
1939;"128.3.255.229";"131.243.141.124";161;2699;"UDP"
1940;"128.3.255.229";"131.243.141.124";161;2696;"UDP"
1941;"128.3.255.229";"131.243.141.124";161;2697;"UDP"
1942;"128.3.255.229";"131.243.141.124";161;2694;"UDP"
1943;"128.3.255.229";"131.243.141.124";161;2695;"UDP"
1944;"128.3.255.229";"131.243.141.124";161;2692;"UDP"
1945;"128.3.255.229";"131.243.141.124";161;2693;"UDP"
1946;"128.3.255.229";"131.243.141.124";161;2690;"UDP"
1947;"128.3.255.229";"131.243.141.124";161;2691;"UDP"
1948;"131.243.88.197";"239.255.255.253";50629;427;"UDP"
1949;"128.3.255.108";"128.3.164.248";113;46120;"TCP"
1950;"128.3.255.49";"58.247.142.115";3579;80;"TCP"
1951;"128.3.161.5";"128.3.255.189";3396;3988;"TCP"
1952;"128.3.255.229";"128.3.161.177";161;4906;"UDP"
1953;"128.3.255.229";"128.3.161.177";161;4900;"UDP"
1954;"128.3.255.229";"128.3.161.177";161;4902;"UDP"
1955;"128.3.161.5";"128.3.255.189";3396;3982;"TCP"
1956;"128.3.255.28";"128.3.161.74";1032;524;"TCP"
1957;"128.3.255.46";"131.243.160.98";2068;7777;"TCP"
1958;"128.3.255.49";"58.247.202.172";3763;80;"TCP"
1959;"128.3.161.5";"128.3.255.189";3396;3987;"TCP"
1960;"128.3.255.49";"204.52.78.119";3741;80;"TCP"
1961;"131.243.160.216";"128.3.255.134";1521;1050;"TCP"
1962;"128.3.164.15";"128.3.255.71";143;1221;"TCP"
1963;"131.243.141.187";"128.3.255.24";524;1111;"TCP"
1964;"131.243.41.20";"239.255.255.253";59257;427;"UDP"
1965;"131.243.88.197";"239.255.255.253";50605;427;"UDP"
